,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
69,149.0,0.0,49.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,27.0,0.677,0.603,27.0,0.0,0.0,0.0,86,30,84,31,67.0,67.0,67.0
70,149.0,0.0,49.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,47.0,0.62,0.512,47.0,0.0,0.0,0.0,94,34,91,33,52.0,52.0,52.0
71,149.0,0.0,49.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,29.0,0.68,0.598,29.0,0.0,0.0,0.0,85,48,82,32,66.0,66.0,66.0
72,149.0,0.0,49.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,43.0,0.613,0.52,43.0,0.0,0.0,0.0,99,24,95,34,52.0,52.0,52.0
73,149.0,0.0,49.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,35.0,0.649,0.559,35.0,0.0,0.0,0.0,92,25,89,32,61.0,61.0,61.0
74,149.0,0.0,49.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,33.0,0.616,0.549,33.0,0.0,0.0,0.0,95,34,92,36,63.0,63.0,63.0
75,149.0,0.0,49.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,38.0,0.657,0.569,38.0,0.0,0.0,0.0,95,24,91,34,59.0,59.0,59.0
76,149.0,0.0,49.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,40.0,0.62,0.541,40.0,0.0,0.0,0.0,92,27,89,32,56.0,56.0,56.0
77,149.0,0.0,49.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,39.0,0.644,0.542,39.0,0.0,0.0,0.0,91,46,88,32,57.0,57.0,57.0
78,149.0,0.0,49.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,47.0,0.614,0.518,47.0,0.0,0.0,0.0,94,33,90,31,50.0,50.0,50.0
79,149.0,0.0,49.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,47.0,0.619,0.522,47.0,0.0,0.0,0.0,98,33,95,34,50.0,50.0,50.0
80,149.0,0.0,49.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,33.0,0.652,0.572,33.0,0.0,0.0,0.0,84,25,81,32,62.0,62.0,62.0
81,149.0,0.0,49.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,37.0,0.639,0.553,37.0,0.0,0.0,0.0,87,36,84,32,61.0,61.0,61.0
82,149.0,0.0,49.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,32.0,0.681,0.595,32.0,0.0,0.0,0.0,88,36,85,32,67.0,67.0,67.0
83,149.0,0.0,49.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,32.0,0.652,0.579,32.0,0.0,0.0,0.0,88,25,85,33,61.0,61.0,61.0
84,149.0,0.0,49.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,39.0,0.631,0.54,39.0,0.0,0.0,0.0,93,24,89,34,59.0,59.0,59.0
