,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
95,199.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,55.0,0.0,0.0,0.0,106.0,106.0,46.0,0.703,0.621,0.0,0.0,22.0,24.0,61,24,60,61,55.0,51.0,106.0
96,199.0,0.0,49.0,1.0,0.0,0.0,0.0,53.0,52.0,0.0,0.0,0.0,105.0,105.0,47.0,0.65,0.582,0.0,0.0,28.0,19.0,59,0,59,28,52.0,53.0,105.0
97,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,120.0,120.0,32.0,0.69,0.636,0.0,0.0,16.0,16.0,54,27,56,58,60.0,60.0,120.0
98,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,67.0,0.0,0.0,0.0,127.0,127.0,25.0,0.71,0.661,0.0,0.0,17.0,8.0,54,39,53,55,67.0,60.0,127.0
99,199.0,0.0,49.0,1.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,0.0,78.0,78.0,74.0,0.647,0.521,0.0,0.0,38.0,36.0,60,31,80,27,33.0,45.0,78.0
100,199.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,100.0,100.0,52.0,0.643,0.564,0.0,0.0,22.0,30.0,62,28,64,27,52.0,48.0,100.0
101,199.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,54.0,0.0,0.0,0.0,114.0,114.0,38.0,0.651,0.597,0.0,0.0,21.0,17.0,56,0,59,24,54.0,60.0,114.0
102,199.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,62.0,0.0,0.0,0.0,116.0,116.0,36.0,0.683,0.622,0.0,0.0,22.0,14.0,55,57,57,59,62.0,54.0,116.0
103,199.0,0.0,49.0,1.0,0.0,0.0,0.0,59.0,72.0,0.0,0.0,0.0,131.0,131.0,21.0,0.713,0.67,0.0,0.0,12.0,9.0,52,24,56,57,72.0,59.0,131.0
104,199.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,55.0,0.0,0.0,0.0,107.0,107.0,45.0,0.659,0.59,0.0,0.0,26.0,19.0,59,27,62,26,55.0,52.0,107.0
