,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter
67,89.0,0.0,49.0,1.0,0.0,0.0,0.0,55.0,47.0,0.0,0.0,0.0,102.0,102.0,50.0,0.69,0.602,0.0,0.0,30.0,20.0
68,89.0,0.0,49.0,1.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,100.0,100.0,52.0,0.638,0.567,0.0,0.0,23.0,29.0
69,89.0,0.0,49.0,1.0,0.0,0.0,0.0,44.0,51.0,0.0,0.0,0.0,95.0,95.0,57.0,0.644,0.555,0.0,0.0,27.0,30.0
70,89.0,0.0,49.0,1.0,0.0,0.0,0.0,62.0,47.0,0.0,0.0,0.0,109.0,109.0,43.0,0.654,0.589,0.0,0.0,12.0,31.0
71,89.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,66.0,0.0,0.0,0.0,118.0,118.0,34.0,0.652,0.606,0.0,0.0,17.0,17.0
72,89.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,47.0,0.0,0.0,0.0,96.0,96.0,56.0,0.64,0.566,0.0,0.0,21.0,35.0
73,89.0,0.0,49.0,1.0,0.0,0.0,0.0,49.0,40.0,0.0,0.0,0.0,89.0,89.0,63.0,0.63,0.544,0.0,0.0,31.0,32.0
74,89.0,0.0,49.0,1.0,0.0,0.0,0.0,51.0,46.0,0.0,0.0,0.0,97.0,97.0,55.0,0.648,0.568,0.0,0.0,22.0,33.0
75,89.0,0.0,49.0,1.0,0.0,0.0,0.0,56.0,59.0,0.0,0.0,0.0,115.0,115.0,37.0,0.686,0.621,0.0,0.0,20.0,17.0
76,89.0,0.0,49.0,1.0,0.0,0.0,0.0,54.0,53.0,0.0,0.0,0.0,107.0,107.0,45.0,0.648,0.584,0.0,0.0,24.0,21.0
77,89.0,0.0,49.0,1.0,0.0,0.0,0.0,60.0,57.0,0.0,0.0,0.0,117.0,117.0,35.0,0.67,0.609,0.0,0.0,12.0,23.0
78,89.0,0.0,49.0,1.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,104.0,104.0,48.0,0.667,0.588,0.0,0.0,18.0,30.0
