,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Print Capacity,Assembling Capacity,Collection Capacity
853,99.0,0.0,49.0,1.0,0.0,0.0,35.0,30.0,43.0,0.0,0.0,0.0,108.0,108.0,80.0,0.628,0.546,0.0,32.0,20.0,28.0,56,37,72,74,43.0,30.0,108.0
854,99.0,0.0,49.0,1.0,0.0,0.0,42.0,31.0,49.0,0.0,0.0,0.0,122.0,122.0,65.0,0.65,0.563,0.0,17.0,24.0,24.0,53,0,74,76,49.0,31.0,122.0
855,99.0,0.0,49.0,1.0,0.0,0.0,45.0,33.0,41.0,0.0,0.0,0.0,119.0,119.0,68.0,0.638,0.554,0.0,24.0,14.0,30.0,48,37,76,78,41.0,33.0,119.0
856,99.0,0.0,49.0,1.0,0.0,0.0,40.0,29.0,49.0,0.0,0.0,0.0,118.0,118.0,70.0,0.638,0.552,0.0,27.0,19.0,24.0,54,43,72,74,49.0,29.0,118.0
857,99.0,0.0,49.0,1.0,0.0,0.0,49.0,38.0,51.0,0.0,0.0,0.0,138.0,138.0,51.0,0.654,0.59,0.0,20.0,14.0,17.0,47,33,66,68,51.0,38.0,138.0
858,99.0,0.0,49.0,1.0,0.0,0.0,43.0,31.0,43.0,0.0,0.0,0.0,117.0,117.0,71.0,0.639,0.551,0.0,24.0,14.0,33.0,48,30,68,70,43.0,31.0,117.0
859,99.0,0.0,49.0,1.0,0.0,0.0,42.0,34.0,43.0,0.0,0.0,0.0,119.0,119.0,70.0,0.635,0.555,0.0,29.0,14.0,27.0,47,51,70,72,43.0,34.0,119.0
860,99.0,0.0,49.0,1.0,0.0,0.0,50.0,38.0,55.0,0.0,0.0,0.0,143.0,143.0,45.0,0.65,0.596,0.0,16.0,13.0,16.0,43,31,59,61,55.0,38.0,143.0
861,99.0,0.0,49.0,1.0,0.0,0.0,42.0,33.0,32.0,0.0,0.0,0.0,107.0,107.0,80.0,0.635,0.54,0.0,28.0,15.0,37.0,47,33,82,85,32.0,33.0,107.0
862,99.0,0.0,49.0,1.0,0.0,0.0,46.0,32.0,45.0,0.0,0.0,0.0,123.0,123.0,63.0,0.635,0.563,0.0,21.0,21.0,21.0,47,47,73,74,45.0,32.0,123.0
863,99.0,0.0,49.0,1.0,0.0,0.0,44.0,30.0,48.0,0.0,0.0,0.0,122.0,122.0,67.0,0.643,0.565,0.0,29.0,15.0,23.0,50,33,70,72,48.0,30.0,122.0
864,99.0,0.0,49.0,1.0,0.0,0.0,49.0,41.0,63.0,0.0,0.0,0.0,153.0,153.0,37.0,0.688,0.638,0.0,18.0,10.0,9.0,44,59,60,61,63.0,41.0,153.0
865,99.0,0.0,49.0,1.0,0.0,0.0,43.0,33.0,45.0,0.0,0.0,0.0,121.0,121.0,68.0,0.623,0.547,0.0,26.0,15.0,27.0,47,31,68,70,45.0,33.0,121.0
866,99.0,0.0,49.0,1.0,0.0,0.0,37.0,36.0,36.0,0.0,0.0,0.0,109.0,109.0,79.0,0.621,0.537,0.0,22.0,19.0,38.0,47,37,74,78,36.0,36.0,109.0
867,99.0,0.0,49.0,1.0,0.0,0.0,52.0,39.0,50.0,0.0,0.0,0.0,141.0,141.0,49.0,0.678,0.607,0.0,14.0,10.0,25.0,42,33,68,70,50.0,39.0,141.0
868,99.0,0.0,49.0,1.0,0.0,0.0,32.0,26.0,30.0,0.0,13.0,0.0,75.0,88.0,98.0,0.633,0.511,0.0,37.0,21.0,40.0,56,53,95,98,30.0,26.0,88.0
869,99.0,0.0,49.0,1.0,0.0,0.0,48.0,28.0,47.0,0.0,0.0,0.0,123.0,123.0,65.0,0.646,0.569,0.0,26.0,18.0,21.0,45,33,68,70,47.0,28.0,123.0
870,99.0,0.0,49.0,1.0,0.0,0.0,45.0,39.0,55.0,0.0,0.0,0.0,139.0,139.0,49.0,0.655,0.595,0.0,18.0,12.0,19.0,44,32,60,62,55.0,39.0,139.0
871,99.0,0.0,49.0,1.0,0.0,0.0,48.0,34.0,49.0,0.0,0.0,0.0,131.0,131.0,59.0,0.658,0.583,0.0,22.0,13.0,24.0,44,43,66,68,49.0,34.0,131.0
872,99.0,0.0,49.0,1.0,0.0,0.0,41.0,30.0,44.0,0.0,0.0,0.0,115.0,115.0,73.0,0.633,0.546,0.0,26.0,17.0,30.0,45,46,72,74,44.0,30.0,115.0
873,99.0,0.0,49.0,1.0,0.0,0.0,42.0,30.0,40.0,0.0,0.0,0.0,112.0,112.0,76.0,0.645,0.551,0.0,27.0,16.0,33.0,52,45,76,79,40.0,30.0,112.0
874,99.0,0.0,49.0,1.0,0.0,0.0,46.0,37.0,47.0,0.0,0.0,0.0,130.0,130.0,56.0,0.671,0.599,0.0,25.0,19.0,12.0,50,43,70,72,47.0,37.0,130.0
875,99.0,0.0,49.0,1.0,0.0,0.0,52.0,41.0,57.0,0.0,0.0,0.0,150.0,150.0,39.0,0.681,0.628,0.0,16.0,7.0,16.0,45,39,66,67,57.0,41.0,150.0
876,99.0,0.0,49.0,1.0,0.0,0.0,37.0,37.0,50.0,0.0,0.0,0.0,124.0,124.0,66.0,0.638,0.564,0.0,21.0,14.0,31.0,47,49,70,72,50.0,37.0,124.0
877,99.0,0.0,49.0,1.0,0.0,0.0,42.0,23.0,43.0,0.0,0.0,0.0,108.0,108.0,79.0,0.615,0.526,0.0,33.0,13.0,33.0,48,33,70,72,43.0,23.0,108.0
878,99.0,0.0,49.0,1.0,0.0,0.0,34.0,28.0,34.0,0.0,0.0,0.0,96.0,96.0,91.0,0.636,0.531,0.0,33.0,16.0,42.0,53,35,82,84,34.0,28.0,96.0
879,99.0,0.0,49.0,1.0,0.0,0.0,41.0,31.0,41.0,0.0,0.0,0.0,113.0,113.0,74.0,0.643,0.553,0.0,27.0,15.0,32.0,47,33,70,73,41.0,31.0,113.0
880,99.0,0.0,49.0,1.0,0.0,0.0,53.0,26.0,38.0,0.0,0.0,0.0,117.0,117.0,71.0,0.623,0.547,0.0,21.0,20.0,30.0,49,71,76,78,38.0,26.0,117.0
881,99.0,0.0,49.0,1.0,0.0,0.0,43.0,23.0,44.0,0.0,0.0,0.0,110.0,110.0,76.0,0.629,0.542,0.0,23.0,30.0,23.0,53,33,72,74,44.0,23.0,110.0
882,99.0,0.0,49.0,1.0,0.0,0.0,45.0,32.0,48.0,0.0,0.0,0.0,125.0,125.0,63.0,0.64,0.564,0.0,24.0,20.0,19.0,48,33,67,69,48.0,32.0,125.0
883,99.0,0.0,49.0,1.0,0.0,0.0,35.0,33.0,45.0,0.0,0.0,0.0,113.0,113.0,74.0,0.642,0.554,0.0,30.0,17.0,27.0,49,30,72,74,45.0,33.0,113.0
884,99.0,0.0,49.0,1.0,0.0,0.0,37.0,35.0,48.0,0.0,0.0,0.0,120.0,120.0,69.0,0.66,0.567,0.0,25.0,20.0,24.0,54,0,68,70,48.0,35.0,120.0
885,99.0,0.0,49.0,1.0,0.0,0.0,42.0,29.0,48.0,0.0,0.0,0.0,119.0,119.0,68.0,0.644,0.56,0.0,30.0,15.0,23.0,51,37,68,70,48.0,29.0,119.0
886,99.0,0.0,49.0,1.0,0.0,0.0,40.0,30.0,46.0,0.0,0.0,0.0,116.0,116.0,71.0,0.642,0.557,0.0,30.0,19.0,22.0,49,33,72,74,46.0,30.0,116.0
887,99.0,0.0,49.0,1.0,0.0,0.0,36.0,34.0,48.0,0.0,0.0,0.0,118.0,118.0,70.0,0.664,0.574,0.0,29.0,13.0,28.0,51,47,71,73,48.0,34.0,118.0
888,99.0,0.0,49.0,1.0,0.0,0.0,51.0,34.0,52.0,0.0,0.0,0.0,137.0,137.0,51.0,0.654,0.592,0.0,20.0,10.0,21.0,46,51,66,68,52.0,34.0,137.0
889,99.0,0.0,49.0,1.0,0.0,0.0,45.0,32.0,48.0,0.0,0.0,0.0,125.0,125.0,64.0,0.634,0.559,0.0,27.0,11.0,26.0,48,33,69,70,48.0,32.0,125.0
890,99.0,0.0,49.0,1.0,0.0,0.0,46.0,34.0,47.0,0.0,0.0,0.0,127.0,127.0,61.0,0.668,0.586,0.0,25.0,14.0,22.0,50,37,67,69,47.0,34.0,127.0
